縣市名稱,鄉鎮市名稱,村里名稱,建檔編號,名稱,地址,建檔管理類型,公廁類型
桃園市,中壢區,金華里,1000302031-T-00158,中壢區公所2F右側無障礙廁所,中壢區環北路380號,無障礙廁所,各級機關學校
桃園市,中壢區,金華里,1000302031-T-00155,便民中心旁無障礙廁所,中壢區環北路380號,無障礙廁所,各級機關學校
桃園市,中壢區,金華里,1000302031-R-00133,SOGO中壢元化館7F無障礙廁所二,中壢區元化路357號,無障礙廁所,百貨公司
桃園市,中壢區,金華里,1000302031-R-00132,SOGO中壢元化館7F無障礙廁所一,中壢區元化路357號,無障礙廁所,百貨公司
桃園市,中壢區,金華里,1000302031-R-00129,SOGO中壢元化館6F無障礙廁所二,中壢區元化路357號,無障礙廁所,百貨公司
桃園市,中壢區,金華里,1000302031-R-00128,SOGO中壢元化館6F無障礙廁所一,中壢區元化路357號,無障礙廁所,百貨公司
桃園市,中壢區,金華里,1000302031-R-00125,SOGO中壢元化館5F無障礙廁所,中壢區元化路357號,無障礙廁所,百貨公司
桃園市,中壢區,金華里,1000302031-R-00122,SOGO中壢元化館4F無障礙廁所二,中壢區元化路357號,無障礙廁所,百貨公司
桃園市,中壢區,金華里,1000302031-R-00121,SOGO中壢元化館4F無障礙廁所一,中壢區元化路357號,無障礙廁所,百貨公司
桃園市,中壢區,金華里,1000302031-R-00118,SOGO中壢元化館3F無障礙廁所,中壢區元化路357號,無障礙廁所,百貨公司
